1340;"Långfristiga fordringar hos intresseföretag "
1348;"Ackumulerade nedskrivningar av långfristiga fordringar hos intresseföretag "
1350;"Andelar och värdepapper i andra företag "
1351;"Andelar i börsnoterade företag "
1352;"Andra andelar "
1353;"Andelar i bostadsrättsföreningar "
1354;"Obligationer "
1356;"Andelar i ekonomiska föreningar, övriga företag"
1357;"Andelar i handelsbolag, andra företag"
1358;"Ackumulerade nedskrivningar av andra andelar och värdepapper "
1360;"Lån till delägare eller närstående, långfristig del"
1369;"Ackumulerade nedskrivningar på lån till delägare eller närstående, långfristig del"
1370;"Uppskjuten skattefordran "
1380;"Andra långfristiga fordringar "
1381;"Långfristiga reversfordringar "
1382;"Långfristiga fordringar hos anställda "
1383;"Lämnade depositioner, långfristiga "
1384;"Derivat"
1385;"Värde av kapitalförsäkring "
1386;"Förutbetalda leasingavgifter, långfristig del "
1387;"Långfristiga kontraktsfordringar "
1338;"Långfristiga kundfordringar"
1389;"Ackumulerade nedskrivningar av andra långfristiga fordringar "
13;" Finansiella anläggningstillgångar"
1410;"Lager av råvaror "
1419;"Förändring av lager av råvaror "
1420;"Lager av tillsatsmaterial och förnödenheter "
1429;"Förändring av lager av tillsatsmaterial och förnödenheter "
1430;"Lager av halvfabrikat "
1431;"Lager av köpta halvfabrikat "
1432;"Lager av egentillverkade halvfabrikat "
1438;"Förändring av lager av köpta halvfabrikat"
1439;"Förändring av lager av egentillverkade halvfabrikat "
1440;"Produkter i arbete "
1449;"Förändring av produkter i arbete "
1450;"Lager av färdiga varor "
1459;"Förändring av lager av färdiga varor "
1460;"Lager av handelsvaror "
1465;"Lager av varor VMB"
1466;"Nedskrivning av varor VMB"
1467;"Lager av varor VMB förenklad"
1469;"Förändring av lager av handelsvaror "
1470;"Pågående arbeten "
1471;"Pågående arbeten, nedlagda kostnader "
1478;"Pågående arbeten, fakturering "
1479;"Förändring av pågående arbeten "
1480;"Förskott för varor och tjänster "
1481;"Remburser "
1489;"Övriga förskott till leverantörer "
1490;"Övriga lagertillgångar"
1491;"Lager av värdepapper"
1492;"Lager av fastigheter"
1493;"Djur som klassificeras som omsättningstillgång"
14;"Lager, produkter i arbete och pågående arbeten"
1510;"Kundfordringar "
1511;"Kundfordringar "
1512;"Belånade kundfordringar (factoring) "
1513;"Kundfordringar – delad faktura"
1515;"Osäkra kundfordringar "
1516;"Tvistiga kundfordringar "
1518;"Ej reskontraförda kundfordringar "
1519;"Nedskrivning av kundfordringar "
1520;"Växelfordringar "
1525;"Osäkra växelfordringar "
1529;"Nedskrivning av växelfordringar "
1530;"Kontraktsfordringar "
1531;"Kontraktsfordringar "
1532;"Belånade kontraktsfordringar "
1535;"Osäkra kontraktsfordringar "
1536;"Tvistiga kontraktsfordringar "
1539;"Nedskrivning av kontraktsfordringar "
1550;"Konsignationsfordringar "
1560;"Kundfordringar hos koncernföretag "
1561;"Kundfordringar hos moderföretag "
1562;"Kundfordringar hos dotterföretag "
1563;"Kundfordringar hos andra koncernföretag "
1565;"Osäkra kundfordringar hos koncernföretag "
1568;"Ej reskontraförda kundfordringar hos koncernföretag "
1569;"Nedskrivning av kundfordringar hos koncernföretag "
1570;"Kundfordringar hos intresseföretag "
1575;"Osäkra kundfordringar hos intresseföretag "
1578;"Ej reskontraförda kundfordringar hos intresseföretag "
1579;"Nedskrivning av kundfordringar hos intresseföretag "
1580;"Fordringar för kontokort och kuponger "
15;"Kundfordringar"
1610;"Kortfristiga fordringar hos anställda "
1611;"Reseförskott "
1612;"Kassaförskott "
1613;"Övriga förskott "
1614;"Tillfälliga lån till anställda "
1619;"Övriga fordringar hos anställda "
1620;"Upparbetad men ej fakturerad intäkt "
1630;"Avräkning för skatter och avgifter (skattekonto) "
1640;"Skattefordringar "
1650;"Momsfordran "
1660;"Kortfristiga fordringar hos koncernföretag "
1661;"Kortfristiga fordringar hos moderföretag "
1662;"Kortfristiga fordringar hos dotterföretag "
1663;"Kortfristiga fordringar hos andra koncernföretag "
1670;"Kortfristiga fordringar hos intresseföretag "
1680;"Andra kortfristiga fordringar "
1681;"Utlägg för kunder "
1682;"Kortfristiga lånefordringar "
1683;"Derivat"
1684;"Kortfristiga fordringar hos leverantörer "
1685;"Kortfristiga fordringar hos delägare eller närstående"
1687;"Kortfristig del av långfristiga fordringar "
1688;"Fordran arbetsmarknadsförsäkringar"
1689;"Övriga kortfristiga fordringar "
1690;"Fordringar för tecknat men ej inbetalt aktiekapital"
16;"Övriga kortfristiga fordringar"
1710;"Förutbetalda hyreskostnader "
1720;"Förutbetalda leasingavgifter, kortfristig del "
1730;"Förutbetalda försäkringspremier "
1740;"Förutbetalda räntekostnader "
1750;"Upplupna hyresintäkter "
1760;"Upplupna ränteintäkter "
1770;"Tillgångar av kostnadsnatur "
1780;"Upplupna avtalsintäkter "
1790;"Övriga förutbetalda kostnader och upplupna intäkter "
17;"Förutbetalda kostnader och upplupna intäkter"
1810;"Andelar i börsnoterade företag "
1820;"Obligationer "
1830;"Konvertibla skuldebrev "
1860;"Andelar i koncernföretag "
1869;"Nedskrivning av andelar i koncernföretag"
1880;"Andra kortfristiga placeringar "
1886;"Derivat"
1889;"Andelar i övriga företag "
1890;"Nedskrivning av kortfristiga placeringar "
18;"Kortfristiga placeringar"
1910;"Kassa "
1911;"Huvudkassa "
1912;"Kassa 2 "
1913;"Kassa 3 "
1920;"PlusGiro "
1930;"Företagskonto/checkkonto/affärskonto"
1940;"Övriga bankkonton"
1950;"Bankcertifikat "
1960;"Koncernkonto moderföretag "
1970;"Särskilda bankkonton "
1972;"Upphovsmannakonto "
1973;"Skogskonto "
1974;"Spärrade bankmedel "
1979;"Övriga särskilda bankkonton "
1980;"Valutakonton "
1990;"Redovisningsmedel"
19;"Kassa och bank"
2010;"Eget kapital, delägare 1 "
2011;"Egna varuuttag "
2012;"Avräkning för skatter och avgifter (skattekonto) "
2013;"Övriga egna uttag "
2016;"Förändring i fond för verkligt värde "
2017;"Årets kapitaltillskott "
2018;"Övriga egna insättningar "
2019;"Årets resultat, delägare 1 "
2020;"Eget kapital, delägare 2"
2030;"Eget kapital, delägare 3"
2040;"Eget kapital, delägare 4"
2050;"Avsättning till expansionsfond "
2060;"Eget kapital i ideella föreningar, stiftelser och registrerade trossamfund "
2061;"Eget kapital/stiftelsekapital/grundkapital "
2065;"Förändring i fond för verkligt värde "
2066;"Värdesäkringsfond "
2067;"Balanserad vinst eller förlust/balanserat kapital "
2068;"Vinst eller förlust från föregående år "
2069;"Årets resultat "
2070;"Ändamålsbestämda medel "
2071;"Ändamål 1 "
2072;"Ändamål 2 "
2080;"Bundet eget kapital "
2081;"Aktiekapital "
2082;"Ej registrerat aktiekapital "
2083;"Medlemsinsatser"
2084;"Förlagsinsatser"
2085;"Uppskrivningsfond "
2086;"Reservfond "
2087;"Insatsemission "
2088;"Fond för yttre underhåll "
2090;"Fritt eget kapital "
2091;"Balanserad vinst eller förlust "
2092;"Mottagna/lämnade koncernbidrag "
2093;"Erhållna aktieägartillskott "
2094;"Egna aktier "
2095;"Fusionsresultat "
2096;"Fond för verkligt värde "
2097;"Överkursfond "
2098;"Vinst eller förlust från föregående år "
2099;"Årets resultat "
20;"Eget kapital"
2110;"Periodiseringsfond vid 2010 års taxering "
2111;"Periodiseringsfond vid 2011 års taxering "
2112;"Periodiseringsfond vid 2012 års taxering "
2113;"Periodiseringsfond vid 2013 års taxering "
2114;"Periodiseringsfond vid 2014 års taxering "
2115;"Periodiseringsfond vid 2015 års taxering "
2120;"Periodiseringsfonder "
2123;"Periodiseringsfond vid 2003 års taxering "
2124;"Periodiseringsfond vid 2004 års taxering "
2125;"Periodiseringsfond vid 2005 års taxering "
2126;"Periodiseringsfond vid 2006 års taxering "
2127;"Periodiseringsfond vid 2007 års taxering "
2128;"Periodiseringsfond vid 2008 års taxering "
2129;"Periodiseringsfond vid 2009 års taxering"
2150;"Ackumulerade överavskrivningar "
2151;"Ackumulerade överavskrivningar på immateriella anläggningstillgångar "
2152;"Ackumulerade överavskrivningar på byggnader och markanläggningar "
2153;"Ackumulerade överavskrivningar på maskiner och inventarier "
2160;"Ersättningsfond "
2161;"Ersättningsfond maskiner och inventarier "
2162;"Ersättningsfond byggnader och markanläggningar "
2163;"Ersättningsfond mark "
2164;"Ersättningsfond för djurlager i jordbruk och renskötsel "
2180;"Obeskattade intäkter "
2181;"Obeskattade upphovsmannaintäkter "
2185;"Obeskattade skogsintäkter "
2190;"Övriga obeskattade reserver "
2191;"Skillnad mellan bokförd och faktisk pensionsskuld "
2196;"Lagerreserv "
2199;"Övriga obeskattade reserver "
21;"Obeskattade reserver"
2210;"Avsättningar för pensioner enligt tryggandelagen"
2220;"Avsättningar för garantier "
2230;"Övriga avsättningar för pensioner och liknande förpliktelser"
2240;"Avsättningar för uppskjutna skatter"
2250;"Övriga avsättningar för skatter "
2252;"Avsättningar för tvistiga skatter "
2253;"Avsättningar särskild löneskatt, deklarationspost"
2259;"Avsättningar för övriga skatter "
2290;"Övriga avsättningar "
22;"Avsättningar"
2310;"Obligations- och förlagslån "
2320;"Konvertibla lån och liknande "
2321;"Konvertibla lån"
2322;"Lån förenade med optionsrätt"
2323;"Vinstandelslån "
2324;"Kapitalandelslån "
2330;"Checkräkningskredit "
2331;"Utnyttjad checkräkningskredit 1 "
2332;"Utnyttjad checkräkningskredit 2 "
2335;"Beviljad checkräkningskredit 1 "
2336;"Beviljad checkräkningskredit 2 "
2340;"Byggnadskreditiv "
2350;"Andra långfristiga skulder till kreditinstitut "
2351;"Fastighetslån, långfristig del "
2355;"Långfristiga lån i utländsk valuta från kreditinstitut "
2359;"Övriga långfristiga lån från kreditinstitut "
2360;"Långfristiga skulder till koncernföretag "
2361;"Långfristiga skulder till moderföretag "
2362;"Långfristiga skulder till dotterföretag "
2363;"Långfristiga skulder till andra koncernföretag "
2370;"Långfristiga skulder till intresseföretag "
2390;"Övriga långfristiga skulder "
2391;"Avbetalningskontrakt, långfristig del "
2392;"Villkorliga långfristiga skulder "
2393;"Lån från närstående personer, långfristig del "
2394;"Långfristiga leverantörskrediter "
2395;"Andra långfristiga lån i utländsk valuta "
2396;"Derivat"
2397;"Mottagna depositioner, långfristiga "
2399;"Övriga långfristiga skulder "
23;"Långfristiga skulder"
2410;"Andra kortfristiga låneskulder till kreditinstitut "
2411;"Kortfristiga lån från kreditinstitut "
2417;"Kortfristig del av långfristiga skulder till kreditinstitut "
2419;"Övriga kortfristiga skulder till kreditinstitut "
2420;"Förskott från kunder "
2421;"Ej inlösta presentkort "
2429;"Övriga förskott från kunder "
2430;"Pågående arbeten "
2431;"Pågående arbeten, fakturering "
2438;"Pågående arbeten, nedlagda kostnader "
2439;"Beräknad förändring av pågående arbeten "
2440;"Leverantörsskulder "
2441;"Leverantörsskulder "
2443;"Konsignationsskulder "
2445;"Tvistiga leverantörsskulder "
2448;"Ej reskontraförda leverantörsskulder "
2450;"Fakturerad men ej upparbetad intäkt"
2460;"Leverantörsskulder till koncernföretag "
2461;"Leverantörsskulder till moderföretag "
2462;"Leverantörsskulder till dotterföretag "
2463;"Leverantörsskulder till andra koncernföretag "
2470;"Leverantörsskulder till intresseföretag "
2480;"Checkräkningskredit, kortfristig"
2490;"Övriga kortfristiga skulder till kreditinstitut, kunder och leverantörer "
2491;"Avräkning spelarrangörer"
2492;"Växelskulder"
2499;"Andra övriga kortfristiga skulder "
24;"Kortfristiga skulder till kreditinstitut, kunder och leverantörer"
2510;"Skatteskulder "
2512;"Beräknad inkomstskatt "
2513;"Beräknad fastighetsskatt/fastighetsavgift "
2514;"Beräknad särskild löneskatt på pensionskostnader "
2515;"Beräknad avkastningsskatt "
2516;"Moms "
2517;"Beräknad utländsk skatt "
2518;"Betald F-skatt "
25;"Skatteskulder"
2610;"Utgående moms, 25 % "
2611;"Utgående moms på försäljning inom Sverige, 25 % "
2612;"Utgående moms på egna uttag, 25 % "
2613;"Utgående moms för uthyrning, 25 % "
2614;"Utgående moms omvänd skattskyldighet, 25 %% "
2615;"Utgående moms import av varor, 25 % "
2616;"Utgående moms VMB 25 % "
2618;"Vilande utgående moms, 25 % "
2620;"Utgående moms, 12 % "
2621;"Utgående moms på försäljning inom Sverige, 12 % "
2622;"Utgående moms på egna uttag, 12 % "
2623;"Utgående moms för uthyrning, 12 % "
2624;"Utgående moms omvänd skattskyldighet, 12 % "
2625;"Utgående moms import av varor, 12 % "
2626;"Utgående moms VMB 12 % "
2628;"Vilande utgående moms, 12 % "
2630;"Utgående moms, 6 % "
2631;"Utgående moms på försäljning inom Sverige, 6 % "
2632;"Utgående moms på egna uttag, 6 % "
2633;"Utgående moms för uthyrning, 6 % "
2634;"Utgående moms omvänd skattskyldighet, 6 % "
2635;"Utgående moms import av varor, 6 % "
2636;"Utgående moms VMB 6 % "
2638;"Vilande utgående moms, 6 % "
2640;"Ingående moms "
2641;"Debiterad ingående moms "
2642;"Debiterad ingående moms i anslutning till frivillig skattskyldighet "
2645;"Beräknad ingående moms på förvärv från utlandet "
2646;"Ingående moms på uthyrning "
2647;"Ingående moms omvänd skattskyldighet varor och tjänster i Sverige "
2648;"Vilande ingående moms "
2649;"Ingående moms, blandad verksamhet "
2650;"Redovisningskonto för moms "
2660;"Särskilda punktskatter "
2661;"Reklamskatt "
2669;"Övriga punktskatter "
26;" Moms och särskilda punktskatter"
2710;"Personalskatt "
2730;"Lagstadgade sociala avgifter och särskild löneskatt"
2731;"Avräkning lagstadgade sociala avgifter "
2732;"Avräkning särskild löneskatt "
2740;"Avtalade sociala avgifter "
2750;"Utmätning i lön m.m. "
2760;"Semestermedel "
2761;"Avräkning semesterlöner "
2762;"Semesterlönekassa "
2790;"Övriga löneavdrag "
2791;"Personalens intressekonto "
2792;"Lönsparande "
2793;"Gruppförsäkringspremier "
2794;"Fackföreningsavgifter "
2795;"Mätnings- och granskningsarvoden "
2799;"Övriga löneavdrag "
27;"Personalens skatter, avgifter och löneavdrag"
2810;"Avräkning för factoring och belånade kontraktsfordringar "
2811;"Avräkning för factoring"
2812;"Avräkning för belånade kontraktsfordringar"
2820;"Kortfristiga skulder till anställda "
2821;"Löneskulder "
2822;"Reseräkningar "
2823;"Tantiem, gratifikationer "
2829;"Övriga kortfristiga skulder till anställda "
2830;"Avräkning för annans räkning "
2840;"Kortfristiga låneskulder "
2841;"Kortfristig del av långfristiga skulder "
2849;"Övriga kortfristiga låneskulder "
2850;"Avräkning för skatter och avgifter (skattekonto)"
2860;"Kortfristiga skulder till koncernföretag "
2861;"Kortfristiga skulder till moderföretag "
2862;"Kortfristiga skulder till dotterföretag "
2863;"Kortfristiga skulder till andra koncernföretag "
2870;"Kortfristiga skulder till intresseföretag "
2880;"Skuld erhållna bidrag "
2890;"Övriga kortfristiga skulder "
2891;"Skulder under indrivning "
2892;"Inre reparationsfond/underhållsfond"
2893;"Skulder till närstående personer, kortfristig del "
2895;"Derivat (kortfristiga skulder) "
2897;"Mottagna depositioner, kortfristiga "
2898;"Outtagen vinstutdelning "
2899;"Övriga kortfristiga skulder "
28;"Övriga kortfristiga skulder"
2910;"Upplupna löner "
2911;"Löneskulder "
2912;"Ackordsöverskott "
2919;"Övriga upplupna löner "
2920;"Upplupna semesterlöner "
2930;"Upplupna pensionskostnader "
2931;"Upplupna pensionsutbetalningar "
2940;"Upplupna lagstadgade sociala och andra avgifter "
2941;"Beräknade upplupna lagstadgade sociala avgifter "
2942;"Beräknad upplupen särskild löneskatt "
2943;"Beräknad upplupen särskild löneskatt på pensionskostnader, deklarationspost"
2944;"Beräknad upplupen avkastningsskatt på pensionskostnader "
2950;"Upplupna avtalade sociala avgifter "
2951;" Upplupna avtalade arbetsmarknadsförsäkringar"
2959;"Upplupna avtalade pensionsförsäkringsavgifter, deklarationspost"
2960;"Upplupna räntekostnader "
2970;"Förutbetalda intäkter "
2971;"Förutbetalda hyresintäkter "
2972;"Förutbetalda medlemsavgifter "
2979;"Övriga förutbetalda intäkter "
2980;"Upplupna avtalskostnader "
2990;"Övriga upplupna kostnader och förutbetalda intäkter "
2991;"Beräknat arvode för bokslut "
2992;"Beräknat arvode för revision "
2993;"Ospecificerad skuld till leverantörer"
2998;"Övriga upplupna kostnader och förutbetalda intäkter "
2999;"OBS-konto"
29;"Upplupna kostnader och förutbetalda intäkter"
2;"Eget kapital och skulder"
3000;"Försäljning inom Sverige"
3001;"Försäljning inom Sverige, 25 % moms"
3002;"Försäljning inom Sverige, 12 % moms"
3003;"Försäljning inom Sverige, 6 % moms"
3004;"Försäljning inom Sverige, momsfri"
3100;"Försäljning av varor utanför Sverige"
3105;"Försäljning varor till land utanför EU"
3106;"Försäljning varor till annat EU-land, momspliktig"
3108;"Försäljning varor till annat EU-land, momsfri"
3200;"Försäljning VMB och omvänd moms"
3211;"Försäljning positiv VMB 25 %"
3212;"Försäljning negativ VMB 25 %"
3231;"Försäljning inom byggsektorn, omvänd skattskyldighet moms"
3300;"Försäljning av tjänster utanför Sverige"
3305;"Försäljning tjänster till land utanför EU"
3308;"Försäljning tjänster till annat EU-land"
3400;"Försäljning, egna uttag"
3401;"Egna uttag momspliktiga, 25 %"
3402;"Egna uttag momspliktiga, 12 %"
3403;"Egna uttag momspliktiga, 6 %"
3404;"Egna uttag, momsfria"
3500;"Fakturerade kostnader (gruppkonto) "
3510;"Fakturerat emballage "
3511;"Fakturerat emballage "
3518;"Returnerat emballage "
3520;"Fakturerade frakter "
3521;"Fakturerade frakter, EU-land"
3522;"Fakturerade frakter, export"
3530;"Fakturerade tull- och speditionskostnader m.m. "
3540;"Faktureringsavgifter "
3541;"Faktureringsavgifter, EU-land"
3542;"Faktureringsavgifter, export"
3550;"Fakturerade resekostnader "
3560;"Fakturerade kostnader till koncernföretag "
3561;"Fakturerade kostnader till moderföretag "
3562;"Fakturerade kostnader till dotterföretag "
3563;"Fakturerade kostnader till andra koncernföretag "
3570;"Fakturerade kostnader till intresseföretag "
3590;"Övriga fakturerade kostnader "
35;" Fakturerade kostnader"
3600;"Rörelsens sidointäkter (gruppkonto) "
3610;"Försäljning av material "
3611;"Försäljning av råmaterial "
3612;"Försäljning av skrot "
3613;"Försäljning av förbrukningsmaterial "
3619;"Försäljning av övrigt material "
3620;"Tillfällig uthyrning av personal "
3630;"Tillfällig uthyrning av transportmedel "
3670;"Intäkter från värdepapper "
3671;"Försäljning av värdepapper "
3672;"Utdelning från värdepapper "
3679;"Övriga intäkter från värdepapper "
3680;"Management fees "
3690;"Övriga sidointäkter "
36;"Rörelsens sidointäkter"
3700;"Intäktskorrigeringar (gruppkonto) "
3710;"Ofördelade intäktsreduktioner "
3730;"Lämnade rabatter "
3731;"Lämnade kassarabatter "
3732;"Lämnade mängdrabatter "
3740;"Öres- och kronutjämning "
3750;"Punktskatter "
3751;"Intäktsförda punktskatter (kreditkonto) "
3752;"Skuldförda punktskatter (debetkonto) "
3790;"Övriga intäktskorrigeringar "
37;"Intäktskorrigeringar"
3800;"Aktiverat arbete för egen räkning (gruppkonto) "
3840;"Aktiverat arbete (material) "
3850;"Aktiverat arbete (omkostnader) "
3870;"Aktiverat arbete (personal) "
38;"Aktiverat arbete för egen räkning"
3900;"Övriga rörelseintäkter (gruppkonto) "
3910;"Hyres- och arrendeintäkter "
3911;"Hyresintäkter "
3912;"Arrendeintäkter "
3913;"Frivilligt momspliktiga hyresintäkter "
3914;"Övriga momspliktiga hyresintäkter "
3920;"Provisionsintäkter, licensintäkter och royalties "
3921;"Provisionsintäkter "
3922;"Licensintäkter och royalties "
3925;"Franchiseintäkter "
3940;"Orealiserad negativ värdeförändring på säkringsinstrument "
3950;"Återvunna, tidigare avskrivna kundfordringar "
3960;"Valutakursvinster på fordringar och skulder av rörelsekaraktär "
3970;"Vinst vid avyttring av immateriella och materiella anläggningstillgångar "
3971;"Vinst vid avyttring av immateriella anläggningstillgångar "
3972;"Vinst vid avyttring av byggnader och mark "
3973;"Vinst vid avyttring av maskiner och inventarier "
3980;"Erhållna offentliga stöd m.m. "
3981;"Erhållna EU-bidrag "
3985;"Erhållna statliga bidrag "
3987;"Erhållna kommunala bidrag "
3988;"Erhållna bidrag och ersättningar för personal "
3989;"Övriga erhållna bidrag "
3990;"Övriga ersättningar och intäkter "
3991;"Konfliktersättning "
3992;"Erhållna skadestånd "
3993;"Erhållna donationer och gåvor "
3994;"Försäkringsersättningar "
3995;"Erhållet ackord på skulder av rörelsekaraktär "
3996;"Erhållna reklambidrag "
3997;"Sjuklöneersättning "
3998;"Sjukpenning "
3999;"Övriga rörelseintäkter "
39;"Övriga rörelseintäkter"
3;"Rörelsens inkomster/intäkter"
4000;"Inköp av varor från Sverige"
4200;"Sålda varor VMB"
4211;"Sålda varor positiv VMB 25 %"
4212;"Sålda varor negativ VMB 25 %"
4400;"Momspliktiga inköp i Sverige"
4425;"Inköpta tjänster i Sverige, omvänd skattskyldighet, 25 %"
4426;"Inköpta tjänster i Sverige, omvänd skattskyldighet, 12 %"
4427;"Inköpta tjänster i Sverige, omvänd skattskyldighet, 6 %"
4500;"Övriga momspliktiga inköp"
4515;"Inköp av varor från annat EU-land, 25 %"
4516;"Inköp av varor från annat EU-land, 12 %"
4517;"Inköp av varor från annat EU-land, 6 %"
4518;"Inköp av varor från annat EU-land, momsfri"
4535;"Inköp av tjänster från annat EU-land, 25 %"
4536;"Inköp av tjänster från annat EU-land, 12 %"
4537;"Inköp av tjänster från annat EU-land, 6 %"
4538;"Inköp av tjänster från annat EU-land, momsfri"
45;"Inköp av varor och material"
4600;"Legoarbeten och underentreprenader (gruppkonto) "
46;" Legoarbeten, underentreprenader"
4700;"Reduktion av inköpspriser (gruppkonto) "
4730;"Erhållna rabatter "
4731;"Erhållna kassarabatter "
4732;"Erhållna mängdrabatter (inkl. bonus) "
4733;"Erhållet aktivitetsstöd "
4790;"Övriga reduktioner av inköpspriser "
47;"Reduktion av inköpspriser"
48;" (Fri kontogrupp)"
4900;"Förändring av lager (gruppkonto) "
4910;"Förändring av lager av råvaror "
4920;"Förändring av lager av tillsatsmaterial och förnödenheter "
4930;"Förändring av lager av halvfabrikat "
4931;"Förändring av lager av köpta halvfabrikat "
4932;"Förändring av lager av egentillverkade halvfabrikat "
4940;"Förändring av produkter i arbete "
4944;"Förändring av produkter i arbete, material och utlägg "
4945;"Förändring av produkter i arbete, omkostnader "
4947;"Förändring av produkter i arbete, personalkostnader "
4950;"Förändring av lager av färdiga varor "
4960;"Förändring av lager av handelsvaror "
4970;"Förändring av pågående arbeten, nedlagda kostnader "
4974;"Förändring av pågående arbeten, material och utlägg "
4975;"Förändring av pågående arbeten, omkostnader "
4977;"Förändring av pågående arbeten, personalkostnader "
4980;"Förändring av lager av värdepapper "
4981;"Sålda värdepappers anskaffningsvärde "
4987;"Nedskrivning av värdepapper "
4988;"Återföring av nedskrivning av värdepapper "
4990;"Förändring av lager och pågående arbeten (ofördelad) "
49;"Förändring av lager, produkter i arbete och pågående arbeten"
4;"Utgifter/kostnader för varor, material 
5000;"Lokalkostnader (gruppkonto) "
5010;"Lokalhyra "
5011;"Hyra för kontorslokaler "
5012;"Hyra för garage "
5013;"Hyra för lagerlokaler "
5020;"El för belysning "
5030;"Värme "
5040;"Vatten och avlopp "
5050;"Lokaltillbehör "
5060;"Städning och renhållning "
5061;"Städning "
5062;"Sophämtning "
5063;"Hyra för sopcontainer "
5064;"Snöröjning "
5065;"Trädgårdsskötsel "
